72
169.1416032719501 43.554870831590996
165.12038421579865 39.94712327598281
165.01733949336142 39.280052684215526
160.00098891796975 34.18185043334961
161.48793243106027 34.1818504333496
163.13232251250386 36.150588917809294
163.7112768646376 36.783683268472004
164.42836853405993 36.68192266760234
167.09865641928596 40.382348772692225
167.877643677884 41.01692408350048
168.82665933889518 40.61677932024483
168.9715427481903 39.58242636067556
168.43168622248103 36.72474393395388
168.65095787123087 36.67214754264457
168.99268888243853 35.74550576849868
168.8355605524554 34.18185043334962
171.501148545648 34.18185043334962
171.18692272466407 36.07396812520156
171.6663957224415 36.705909094304104
172.23425546760217 36.689804384142775
171.354817943026 39.44222341373178
171.13491081989812 40.30521515633293
171.8396738199488 40.85878016311799
172.66080707357645 40.572243439877425
175.69681138318617 36.68665776759129
176.06456106870652 36.87010429737165
176.77872459259143 36.36827415361618
178.7202212899152 34.18185043334961
179.84043884277344 34.18185043334961
179.84043884277347 34.43223689288292
174.96608411846668 39.184544374996804
174.93645703749942 39.67392974799891
171.08512994569588 43.08080083828676
170.71342438165473 44.32401531947587
171.61295511776754 45.26368047534241
175.2664832777762 47.493559308346136
174.9779029618782 48.059648366847604
175.5272104059404 48.93582543773451
178.87327978240245 51.73304174965181
178.68040387924196 52.17831785073633
179.53449258722782 53.11891766928541
179.84043884277344 53.40097328074292
179.84043884277344 54.18185043334961
179.57699342630002 54.18185043334961
176.75222737873577 51.280653687281415
176.4436696887102 51.215990147831555
172.46467797606184 46.97734026831735
171.36087667224368 47.16805865165288
170.84100303227967 48.19415156431357
171.51704898158212 50.90512199021725
170.94596501222244 51.11415465907416
170.8125343544852 52.42568794856254
171.01961724108352 54.18185043334961
168.87875538035456 54.18185043334962
169.0935156956158 51.94867991879095
168.50399043578798 50.992976571593864
168.3082255092885 51.0075765591254
169.01568260099765 47.855986471626714
168.39308005351188 47.01292011188349
167.34000755748798 47.15809403002359
164.2812685612533 50.79888688244585
164.26710967028285 50.78620518070249
163.08367801584484 51.15166104897637
160.14611399013035 54.18185043334961
159.84043884277344 54.18185043334961
159.84043884277344 53.50912176985284
160.8165019345809 52.59872123996942
160.83172513819702 52.440438908747105
164.82520143245554 48.77948592677119
165.1064657409055 47.66949675430108
165.01464331153534 47.57856114285639
168.9697373369313 44.79470713449518
